epoch,acc,loss,val_acc,val_loss
0,0.8722498884718519,0.33530729601389586,0.872493658855801,0.2160435084248014
1,0.9136782568543599,0.1614765911334002,0.9554593725154871,0.12577930657417247
2,0.9565223360681151,0.10661164829475442,0.9632968398118267,0.10666950098384188
3,0.9662792345108219,0.08340900643299133,0.9600456067747029,0.11152263396207858
4,0.9708259261014309,0.07231583372811848,0.9703738888518063,0.0831956529577455
5,0.9740393481244253,0.06434041322930772,0.9615592242704281,0.09898024469082635
6,0.9763113742511814,0.0584249664033967,0.96592981303429,0.08696537473713661
7,0.9779455514944765,0.0541609145915405,0.9704189441887797,0.076735504799665
8,0.979234546958193,0.05089135494578068,0.9757143924884598,0.0618579085113655
9,0.9803800970304545,0.04792633531642422,0.9706300913667608,0.07360812275384014
10,0.9815221059749026,0.044993222855888436,0.9736959879678213,0.06623700919269099
11,0.9824468184847571,0.04263039919143345,0.9778855844025803,0.0544834788717097
12,0.9832256289594964,0.04066235632455937,0.9759667588201356,0.05938671499845
13,0.9839549761428269,0.03892585757843189,0.9774985507551309,0.05610767539042597
14,0.9846224212947127,0.037192692099263173,0.9782698065883869,0.05424546543038263
15,0.9851968056334764,0.03578849688007215,0.9759018783583506,0.05933184068190573
16,0.9857849191137369,0.03435907550293721,0.9781635437110913,0.05306957396298071
17,0.9864498182643433,0.03276290979989394,0.9822015317552688,0.04344567569279919
18,0.9869954691557592,0.03143066881572558,0.9804755428039301,0.04736272652936548
19,0.9873754909320662,0.030565522935698402,0.9795481711758901,0.04944306398239568
20,0.9879497313648253,0.029157259267233022,0.9815278596013651,0.04519065954676797
21,0.9884019170486461,0.028153016067658878,0.983393449521171,0.040577492929917566
22,0.9887740325129057,0.027247805062241576,0.9821439428457002,0.04309337513374627
23,0.9892099585112243,0.02619030431991033,0.9844333506622428,0.03817353683896086
24,0.9895940034454179,0.025298341157356352,0.9850435117910025,0.03655338278386249
25,0.9899049515011143,0.0245114244200852,0.9860853991572252,0.03412669023933418
26,0.9903188881684588,0.023558522076261162,0.981594862271914,0.04513132973819041
27,0.9906696518307779,0.022702067566117638,0.9861192541526296,0.034435355021199
28,0.9910131115895777,0.02188835394905754,0.982370208241433,0.0431428187403601
29,0.9912760113321464,0.02123682537731654,0.9867711695129768,0.0330986555516277
30,0.9915440070858398,0.020622042721983674,0.9838634655698801,0.03934836142418289
31,0.991837439947319,0.01992522238420045,0.9872149849008841,0.0316758952879888
32,0.9919864128477451,0.01957318208847869,0.9866446825228686,0.03341530248921304
33,0.9923107908981011,0.018803923695315344,0.9876891273446105,0.030831706999935333
34,0.9925448250245203,0.0182198661267653,0.9881044656702527,0.029531255186179772
35,0.9927498109856011,0.017733573843111142,0.9865911474908089,0.03299441737126985
36,0.992959756810807,0.01720479163651428,0.98791729727259,0.03071932692252332
37,0.9931465628010165,0.01676590899934364,0.9842042920139534,0.04030990291990196
38,0.9932970711265061,0.016401876238630375,0.9875841432659268,0.03155148345838684
39,0.9934508251226749,0.016020108130478758,0.9898697964681027,0.025816374649618924
40,0.9935957865189055,0.015679562802436837,0.9892994397462389,0.0268936827023241
41,0.9936630255081839,0.015527726017359092,0.9906238573089928,0.02346483763434646
42,0.9939318180630852,0.014852323265915394,0.9906613218483209,0.023645971083866894
43,0.9940351564600853,0.014597105677995829,0.9892166840728998,0.027580956045266954
44,0.9941657123224338,0.01426028751120125,0.9916881453760665,0.021243870566373505
45,0.9942962020965856,0.013953167727114349,0.9903531078775074,0.024152310939303655
46,0.9943670599327894,0.013760905991373753,0.9910518651731302,0.02286176395783807
47,0.994534838542773,0.013368523169943306,0.9898249587545069,0.02566354027485688
48,0.9946337806587842,0.013132073058600965,0.9902564854891127,0.024836001363077807
49,0.9947298035517177,0.012870737425498963,0.9914034839547938,0.022090239800999903
50,0.994811611310067,0.012690733576820028,0.9913691754149824,0.02215322856701368
51,0.9948784382977071,0.012506716193920972,0.9915937630595282,0.021238710827306245
52,0.9949672778098237,0.012290006865386772,0.9909431990507276,0.02333865783067993
53,0.9950822697689755,0.012020241774247568,0.9920671074564,0.020134522206251015
54,0.9951803333636925,0.011775522220345032,0.9925431454518221,0.018618794043796114
55,0.9952489133625786,0.011591327067527699,0.991298019177492,0.022063583011889796
56,0.995320556384259,0.011431242774309831,0.9928831465708376,0.018171927556506238
57,0.9954011163853063,0.011218529033382453,0.9919132771321958,0.02100297247999269
58,0.995461008750987,0.011069347339118457,0.9928052610486613,0.018139519307203315
59,0.9955252935637062,0.010916496891209979,0.9914488748845162,0.02184574288851616
60,0.9955934343209253,0.010758148729179585,0.9928651444270742,0.018477009314584254
61,0.9956502985945175,0.010608933997697441,0.9934239924219707,0.01702977952617947
62,0.9957089353907475,0.010455458710633704,0.9938690502965964,0.01573144272108179
63,0.9957552229867682,0.010340448711748345,0.9938197414729782,0.016102182264003853
64,0.99583251395661,0.010150862220091594,0.9932289611177317,0.017730312722764166
65,0.9958705180254033,0.010054206374191377,0.993848907752696,0.0156396794927211
66,0.9956458517585252,0.010737429296571979,0.9941782618525478,0.01500596427102677
67,0.9959353392647415,0.009917256890671213,0.9934980508831245,0.016905365460573033
68,0.9960004908463679,0.009734976699820387,0.9935996794240082,0.016697886127585552
69,0.9960628398633006,0.009578976132129388,0.9936151784915273,0.01661741927606545
70,0.9961005834967691,0.009486942297698715,0.9944213050966986,0.014406554246899765
71,0.9961134537194675,0.009445349352868207,0.9935101490672594,0.017053166689713767
72,0.9961752390469765,0.009291124472840851,0.9942160800165797,0.014764189438819663
73,0.9962004818304103,0.009222139232026713,0.9936934630902703,0.016120911623181064
74,0.9962439668010017,0.009119920442176199,0.9937494648866809,0.016274653275374095
75,0.9962577348362184,0.009067761125058455,0.9942502161723189,0.014738327295922109
76,0.9963099502132373,0.008943592136152352,0.994088105709025,0.015479418285257483
77,0.996327383824024,0.008909907367674996,0.9941429920572051,0.01502825965603916
78,0.9963455404040009,0.008858858449345424,0.9941958196804392,0.014985047226265228
79,0.9964083286701927,0.008695375591190513,0.9939308291558525,0.015812554586551432
80,0.9964513004759955,0.008591340361878327,0.9944474059972154,0.014521362373181917
81,0.9964612786397252,0.008556740197735392,0.9945208930331566,0.013978154153700082
82,0.9964937708542129,0.008481258657406112,0.9939195652419001,0.015668849702537017
83,0.9965124056303126,0.00843402854087565,0.9945066636419934,0.014330186919457269
84,0.9965529013266154,0.008322754339946673,0.9944738606287147,0.014560115379855635
85,0.9965846939248472,0.008250115518418448,0.994500587351432,0.01442335756913514
86,0.9966182823227312,0.008159511550025353,0.9951309998003547,0.012387883654597698
87,0.9966407730129627,0.008102831421243227,0.9951086353228316,0.012638026048438998
88,0.9966570483227624,0.00806611865474671,0.9948922915763345,0.013278336595068581
89,0.9966974546310781,0.007960214292047631,0.9945654315190365,0.01418681610721602
90,0.9967065115230673,0.00793985221393804,0.9949447745377029,0.013065597316717942
91,0.996724003455454,0.007880954397207646,0.9941978148684282,0.01555187651572021
92,0.9967516640799317,0.007807015765618726,0.994419554792577,0.014364602134727705
93,0.9967866167644379,0.007726453846469266,0.9951103040757541,0.012785963469737087
94,0.9967799465180415,0.007747639092322429,0.9945153428045106,0.014704213983325335
95,0.9967882027217285,0.007724529156505724,0.9943027263764641,0.01603756119977312
96,0.9968442546457352,0.007576018930337502,0.9955255788998654,0.011332553660394665
97,0.9968636318113132,0.0075270178350104544,0.9950459677078395,0.013063954756101165
98,0.9968811120672326,0.007477362397258646,0.9951503351397182,0.012519685958095592
99,0.9969033345859106,0.00742549879587698,0.9950476273916451,0.013093523699292058
100,0.9969269098438073,0.007365876083965591,0.9952454157251128,0.012277230107534074
101,0.996950951515072,0.0072923243039163905,0.9951364412173119,0.01269183451915921
102,0.9969679030957852,0.007261956689722476,0.9949119624730205,0.013421714963338837
103,0.996973663822828,0.007233659142680269,0.9950363725645227,0.013101706583119297
104,0.9969951166892231,0.007176560584995234,0.9945720701125543,0.015216936631872697
105,0.9969942654231417,0.007182310685577563,0.9954286572306152,0.01193684330625241
106,0.997020934777812,0.007112478109371045,0.9950957209004689,0.013058365954786407
107,0.9970423720882373,0.007058331477400634,0.9955010832507402,0.011736238910574438
108,0.9970598717340768,0.007015762520806206,0.9949814953563118,0.013397710827797829
109,0.9970733288624776,0.006982284088144199,0.9948638054272395,0.014233324523146138
110,0.9968217755864189,0.007756896105200743,0.9955063160780103,0.01161968313603154
111,0.9970847219893043,0.006965447050854877,0.9955462927272735,0.01171445216939274
112,0.9971150879555638,0.0068668904375612785,0.9955720671572976,0.011604709061413428
113,0.997143619236043,0.006798893704971505,0.9950128654137055,0.013443114167082097
114,0.997155373763953,0.006763513352892275,0.9954908532869585,0.011951277901821204
115,0.9971570180656196,0.006753992656744763,0.9952863356333785,0.012501045693968593
116,0.9971693361994416,0.006722610971947686,0.9958921344638048,0.010671252459509057
117,0.997177635153575,0.006708688918148111,0.9958214860791438,0.01085479994613074
118,0.9971868942124329,0.006682647063563301,0.9958751570416772,0.010611994850157274
119,0.9972086231156742,0.00662637178833193,0.9955835759196912,0.011514262680966203
120,0.9972232618752201,0.006588686022783177,0.9953622350543959,0.012425595900129644
121,0.9972280586028521,0.006568596420050191,0.9955872579988363,0.011704281860627622
122,0.9972429033859932,0.006543199215539833,0.9961138834039311,0.01009969901456809
123,0.9972627314469296,0.006492749319002915,0.995415797276093,0.01241745455065994
124,0.9972654835097639,0.006471263164142627,0.9953387097476318,0.01243720517174118
125,0.997280417741628,0.006441232735399547,0.9959955586721072,0.010224379896619434
126,0.9972912082853111,0.006414576852344211,0.9958873368655767,0.010683388086132716
127,0.9973121131321319,0.006360543429091859,0.995603101710508,0.011622578626219045
128,0.9969886679768395,0.007295621210326531,0.9957691209631547,0.011163438724998778
129,0.9972992740517406,0.006404395719308991,0.9956721267586831,0.01162838329482176
130,0.9973361703289981,0.006294091111657601,0.9958760911607104,0.010853868541079415
131,0.9973551432519426,0.006252520662223404,0.9959027725201305,0.010855478308070866
132,0.9973573238967164,0.006243019402022385,0.9958021325129811,0.011224955045943319
133,0.9973687558185673,0.0062141598879872475,0.9958819770352447,0.01110893968979857
134,0.9973764600244818,0.006198416398371967,0.9958693891365142,0.011157405247183913
135,0.9973850038959302,0.006173255661776029,0.9956330932975701,0.012029604383372047
136,0.9973942668570666,0.006155009949744723,0.995874866865365,0.010957940510802115
137,0.9974079221817297,0.00611721690671326,0.9958970136132318,0.011088213765299029
138,0.9974108141951463,0.006107791329905677,0.9954587213528989,0.012510166100792332
139,0.9974176127460258,0.006097464025727128,0.9961615778893277,0.010006126020391531
140,0.9974297832234045,0.006063807587202298,0.9960821234276532,0.010639604084459403
141,0.9974354389229788,0.006039433392853023,0.9960623073365323,0.010409002549625257
142,0.9974464783166233,0.006014544427951928,0.996007838274005,0.010613466098622307
143,0.9974517258561018,0.006004890293599887,0.9960474612099987,0.010364654307346377
144,0.997474410969381,0.005951539103220283,0.9963151906610067,0.009449002393320713
145,0.9974838799085606,0.005923888764809521,0.9961615870292969,0.010004536535059493
146,0.9974845212715444,0.005921178851112934,0.9963083344086849,0.009487760161087027
147,0.9974960815054704,0.005896364333298579,0.9961809767656482,0.009905985993973878
148,0.9975130991667885,0.005859313456790263,0.996186554237071,0.009879448869574212
149,0.9975205857713364,0.005836869176340064,0.9960258313840779,0.010394202494913544
150,0.9975388123341965,0.005794817747847394,0.9960729001004133,0.010371979955932538
151,0.9975478459567633,0.005769409850624572,0.9962996643329978,0.009508389890066625
152,0.9975551536562731,0.005745537061025505,0.9963566999378742,0.009684182449837628
153,0.9975669198682423,0.005718422895554824,0.9962708608002401,0.009680178868868022
154,0.9975697147574429,0.005712129061605339,0.99631551707836,0.009587700546817386
155,0.9975793197069664,0.005690478270835705,0.9964460307917659,0.009317774518239374
156,0.9975944599624258,0.005657827180320709,0.9964636339652414,0.009167081369350029
157,0.9976043681964163,0.005637134061816668,0.9964357917765806,0.009218712323615092
158,0.9976123638888588,0.005610860006544711,0.9963951802005739,0.009410835498941157
159,0.9976244100551365,0.005575432613897234,0.9961840784213164,0.010170878332528947
160,0.9976479697115117,0.005525784650510276,0.9964122210888062,0.009708487014127078
161,0.9976446618321382,0.005535394706175067,0.9964497309914315,0.009377398293874992
162,0.9976452836989141,0.005530615019693984,0.9959120139324648,0.01142414265324709
163,0.9976672030925569,0.0054799495858604465,0.9965709578583535,0.008834075418205443
164,0.9976622975110977,0.005483806938732024,0.9966538133274039,0.008629150933587446
165,0.9976822072086085,0.005444660735660705,0.9963787560654254,0.009491843116617752
166,0.9976915479495926,0.005420032020673913,0.9963890041674406,0.009495201044028173
167,0.9977008069932666,0.0053913145231889925,0.9965867834672176,0.008905101512153294
168,0.9977192162343794,0.005354115501800159,0.9966309772735188,0.008755178959627827
169,0.9977239818804402,0.005338775834531055,0.9963246950600158,0.009770140436271767
170,0.9977315694583387,0.005316570207892751,0.9964982598355763,0.009199421778515003
171,0.997736358351046,0.005313645064018912,0.996377096434759,0.009680840809086412
172,0.997757313669358,0.005262920307037029,0.996689155657968,0.008560193060062837
173,0.997762576787582,0.00524775000500709,0.9965683731423445,0.009088305939669772
174,0.9977719602638286,0.005225553270773385,0.9964766299919423,0.009468702419922531
175,0.9977822455231998,0.005203342064859237,0.9965072926405103,0.00929402871995633
176,0.9977817673498529,0.0052046256031688725,0.9963328118841502,0.009942522083988959
177,0.9977838703286586,0.005195792978483562,0.9965604376651203,0.00905964725123605
178,0.9977931993324397,0.005169127744123949,0.9966974085897075,0.00870772923687459
179,0.9978062794354596,0.005139955566084972,0.9966592910208284,0.008716752538582059
180,0.997820307951553,0.005114490050528782,0.9965262834242867,0.009326238647645774
181,0.9978240550498175,0.005100936196075873,0.996533946810293,0.009279490364397174
182,0.9978416597610855,0.0050549316158300635,0.9965644371987806,0.00922713741040159
183,0.9978481084279173,0.005039446152983453,0.9965013977322855,0.009461897546024148
184,0.9978477935960469,0.005046829257830418,0.9965679741189172,0.00920413653124096
185,0.9978600340411248,0.0050153948509940646,0.9966229511228394,0.009026083507523893
186,0.9978626422510984,0.0050101159126825804,0.9963809689653575,0.009781029202420414
187,0.9978666576803482,0.004990529110912604,0.9965754561757262,0.009214967403167866
188,0.9978835587592022,0.004961939739024711,0.9964886647099725,0.009498322898463899
189,0.9978825558281115,0.004958423905854198,0.9966644785733669,0.009031236087446715
190,0.997882940658049,0.004957559788565209,0.9967285881425084,0.008603111825839106
191,0.9978919004106382,0.004937119760974404,0.9968079520192933,0.008444582020800234
192,0.997908918170652,0.004897595153688063,0.9966848568611655,0.008888282039289932
193,0.9979092835271576,0.004898285808381196,0.9966768035208489,0.00906768027252973
194,0.9979230049779774,0.004863246209390861,0.9966726588990323,0.008991778057544626
195,0.9979210069810884,0.004873001550606232,0.9965882163876765,0.009199944672826539
196,0.9979318675532066,0.004846392029407882,0.9967237633900692,0.008999374768880776
197,0.9979106362208244,0.00489823325241651,0.9968300625438322,0.008395859302141958
198,0.9979436532158318,0.004818036797187284,0.9967966791425028,0.008615047239697086
199,0.9979515556711526,0.00479488238552781,0.9967493836982466,0.008664013535050015
